Ridge Road — SRT|South|Dogwood Road
Robby Lane — MHH|Both|Crest Road
Robby Lane — MHH|Both|Queens Lane
Robby Lane — MHH|South|Lords Way
Robby Lane — NHP|West|Lake Drive
Robby Lane — NNH|West|Lake Drive
Robin Way — GNK|Both|Woodland Place
Rockcrest Road — MHT|Both|East Gate
Rockcrest Road — MHT[Added 3-1-2005 by Ord. No. T.O. 3-2005]|Both|Foxcroft Road
Rockcrest Road — MHT|Both|Mill Spring Road
Rockcrest Road — MHT|East|The Gate
Rockcrest Road — MHT[Added 6-5-2001 by Ord. No. T.O. 24-2001]|North|Village Road
Rockwood Avenue — PTW|Both|Oakland Avenue
Rockwood Avenue — PTW|Both|Shadyside Avenue
Rockwood Avenue — PTW[Added 4-21-2015 by Ord. No. T.O. 11-2015]|East|Middle Neck Road
Rockwood Avenue — PTW[Added 5-16-2000 by Ord. No. T.O. 17-2000]|West|Highfield Avenue
Rocky Wood Road — MHT|Both|Woodcut Lane
Rocky Wood Road — MHT|West|Ryder Road
Rocky Wood Road — MHT[Added 3-1-2005 by Ord. No. T.O. 7-2005]|West|Thayer Road
Roger Drive — PTW|West|Glen Lane
Rolling Hill Road — MHT|West|Strathmore Road
Roman Avenue — NCS[Added 6-10-1997 by Ord. No. T.O. 14-1997]|Both|Costar Street
Roman Avenue — NCS|Both|Monitor Street
Roman Avenue — NCS[Added 6-10-1997 by Ord. No. T.O. 14-1997]|Both|Sheridan Street
Roman Avenue — NCS|East|Grant Street
Roman Avenue — NCS|West|Covert Street
Roosevelt Court — CRL[Added 9-9-2008 by Ord. No. T.O. 27-2008]|Both|Garden Avenue
Roosevelt Court — CRL|Both|Winnie Court
Roosevelt Court — CRL|East|Carle Road
Roosevelt Court — CRL[Added 9-9-2008 by Ord. No. T.O. 27-2008]|South|Lanie Place
Rose Lane — NHP|Both|Patton Boulevard
Rose Lane — NHP|North|Evergreen Lane
Rose Lane — NNH|Both|Sylvia Lane
Rose Lane — NNH|Both|Campbell Street
Rosemont Place — GNK||Bayside Drive
Rosemont Place — GNK|North|Hawthorne Lane
Rose Place — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Rose Place — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Roseth Place — GNK|South|Sussex Road
Roslyn Avenue — CRL|Both|Rushmore Avenue
Roslyn Avenue — CRL|Both|Silverlake Boulevard
Roslyn Avenue — CRL|East|Cherry Lane
Roslyn Avenue — CRL[Added 10-24-2017 by Ord. No. T.O. 28-2017]|West|Jamaica Boulevard
Rowe Place — NHH|Both|Stewart Avenue
Royal Way — MHH|West|Duke Drive
Rugby Road — MHT|East|Strathmore Road
Rushmore Avenue — CRL|Both|Broadway
Rushmore Avenue — CRL|Both|Eighth Street
Rushmore Avenue — CRL[Added 6-27-2000 by Ord. No. T.O. 28-2000]|Both|Mineola Avenue
Rushmore Avenue — CRL|Both|Roslyn Avenue
Rushmore Avenue — CRL|Both|Twelfth Street
Rushmore Avenue — CRL|South|Atlantic Avenue
Rushmore Street — NCS|Both|Main Street
Rushmore Street — NCS|South|Broadway
Rushmore Street — NCS[Added 10-21-1997 by Ord. No. T.O. 36-1997]|South|Grand Boulevard
Rushmore Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Rushmore Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Rutland Road — GNK|Both|Merrivale Road
Rutland Road — GNK|Northeast|Wensley Drive
Rutland Road — GNK|South|Somerset Drive South
Ruxton Road — GNK|South|Wooleys Lane
Ruxton Street — NHP[Added 5-15-2001 by Ord. No. T.O. 15-2001]|East|Norman Street
Ruxton Street — NHP[Added 8-29-2001 by Ord. No. T.O. 33-2001]|West|Moore Street
Ryder Road — MHT|Both|Andrews Road
Ryder Road — MHT|South|Old Ox Road
Stop Sign on|Direction of Travel|At Intersection of
* School crossing.
** Hinged-type sign.
Saddle Lane — RHT|East|Parkway Drive
St. John Place — PTW|Both|Monfort Road
St. John Place — PTW|Both|Orchard Farm Road
St. John Place — PTW|North|Summit Road
St. Marks Place — RHT[Added 3-12-2002 by Ord. No. T.O. 12-2002]|Both|Willow Street
St. Marks Place — RHT|North|Garden Street
St. Marks Place — RHT|North|Warner Avenue
St. Mary's High School exit — MHT|East|Clapham Avenue
St. Mary's Parish Parking Lot — MHT[Added 10-19-2004 by Ord. No. T.O. 33-2004]|West|Clapham Avenue
Salem Lane — PTW[Added 8-24-2010 by Ord. No. T.O. 28-2010]|Both|Colby Road
Salem Lane — PTW|Both|Crestwood Road
Salem Lane — PTW[Added 8-24-2010 by Ord. No. T.O. 28-2010]|West|Lowell Road
Sampson Avenue — ALB|Both|Dewey Avenue
Sampson Avenue — ALB|Both|Searingtown Road
Sampson Avenue — ALB|East|Wentworth Avenue
Sampson Avenue — ALB[Added 5-18-2010 by Ord. No. T.O. 15-2010]|West|Miles Avenue
Sands Point Road — PTW|Both|Cambridge Avenue
Sands Point Road — PTW|Both|Morewood Oaks
Sandy Hollow Road — PTW|Both|Glen Lane
Sandy Hollow Road — PTW|Both|Harbor Road
Sandy Hollow Road — PTW|Both|Irma Avenue
San Juan Avenue — ALB|West|Dewey Avenue
Schley Avenue — ALB|Both|Dewey Avenue
School Drive — NHP|North|Dogwood Road
Schoolhouse Lane — RHT[Added 5-24-2011 by Ord. No. T.O. 10-2011]|North|Barnyard Lane
Schoolhouse Lane — RHT[Added 8-13-2019 by Ord. No. T.O. 28-2019]|North|Willets Road School egress driveway
Schoolhouse Lane — RHT[Added 5-24-2011 by Ord. No. T.O. 10-2011]|South|Barnyard Lane
Schoolhouse Lane — RHT[Added 8-13-2019 by Ord. No. T.O. 28-2019]|South|Willets Road School egress driveway
Schulz Street — NCS|West|Cantiaque Lane
Schumacher Drive — NHP|North|Stoothoff Drive
Schumacher Drive — NHP|South|Wicks Road
Scott Street — NHP|West|Moore Street
Scudders Lane — GLW[Added 5-14-2013 by Ord. No. T.O. 14-2013]|Both|Glenwood Road
Second Avenue — GCP|Both|Dennis Street
Second Avenue — NCS|Both|Sixth Street
Second Avenue — PTW[Added 7-20-2004 by Ord. No. T.O. 25-2004]|West|Main Street
Second Street — GCP|Both|Central Avenue
Second Street — GCP|Both|Old Stewart Avenue
Second Street — GCP[Added 6-17-2008 by Ord. No. T.O. 21-2008]|Southwest|Denton Avenue
Second Street — MHT[Added 4-23-2002 by Ord. No. T.O. 21-2002]|East|Brinkerhoff Lane
Second Street — MHT|West|Clapham Avenue
Serpentine Lane — ALB|North|Nassau Drive
Serpentine Lane — RSN[Added 12-17-1996 by Ord. No. T.O. 65-1996]|North|Hollow Court
Serpentine Lane — SRT|South|Sunset Road North
Seventh Street — GCP|Both|Central Avenue
Seventh Street — GCP|East|Nassau Boulevard
Seventh Street — GCP[Added 6-17-2008 by Ord. No. T.O. 21-2008]|Southwest|Denton Avenue
78th Avenue — NHP|East|Lakeville Road
79th Avenue — NHP|East|Stewart Avenue
79th Avenue — NNH|Both|Stewart Avenue
Shadetree Lane — RHT|South|Strawberry Lane
Shadyside Avenue — PTW|Both|Harbor Hill Drive
Shadyside Avenue — PTW|Both|Radcliff Avenue
Shadyside Avenue — PTW|Both|Rockwood Avenue
Shafter Avenue — ALB|Both|McKinley Avenue
Shelbourne Lane — MHH|North|Old Courthouse Road
Shelbourne Road — NNH|South|Pond Lane
Shelter Rock Road (eastbound spur) — NHP|East|Moore Street
Shepherd Lane — RHT|South|Strawberry Lane
Sheridan Street — NCS|Both|Broadway
Sheridan Street — NCS|Both|Roman Avenue
Sheridan Street — NCS[Added 2-15-2012 by Ord. No. T.O. 4-2012]|South|Railroad Avenue
Sheridan Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Sheridan Street — WBY[Added 4-27-2010 by Ord. No. T.O. 14-2010]|South|Prospect Avenue
Sheridan Street — WBY/NCS[Added 12-10-2002 by Ord. No. T.O. 65-2002]|Both|Park Avenue
Sherman Street — NCS|Both|Broadway
Sherman Street — NCS|Both|Roman Avenue
Sherman Street — NCS|North|Park Avenue
Sherman Street — NCS[Added 2-15-2012 by Ord. No. T.O. 4-2012]|South|Railroad Avenue
Sherman Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Sherman Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Sherwood Lane — RHT|Southeast|Snapdragon Lane
Shorecliff Place — GNK|Southeast|Hawthorne Lane
Shoredale Drive — MHT[Added 10-21-2003 by Ord. No. T.O. 41-2003]|North|Bayview Avenue
Shorehaven Lane — MHT|Both|Bayview Avenue
Shore Park Road — GNK||Bayview Avenue
Shore Park Road — GNK|Both|Crosswood Road
Shore Park Road — GNK|Both|Pond Park Road
Shore Park Road — GNK[Added 1-31-2017 by Ord. No. T.O. 2-2017]|East|Crosswood Road
Shore Park Road — GNK[Added 1-31-2017 by Ord. No. T.O. 2-2017]|East|Parkwood Drive
Shore Park Road — GNK|West|Shorecliff Place
Shore Park Road — GNK/HH[Added 1-22-2020 by Ord. No. T.O. 2-2020]|West|Crosswood Road
Shore Park Road — GNK/HH[Added 1-22-2020 by Ord. No. T.O. 2-2020]|West|Parkwood Drive
Shore Road Parking Field (Area No. 6) driveway egress — PTW[Added 11-19-2019 by Ord. No. T.O. 40-2019]|East|Shore Road
Shore Road Parking Field (Area No. 6) Parcel A — PTW[Added 11-19-2019 by Ord. No. T.O. 40-2019]|North|Shore Road Parking Field (Area No. 6) driveway egress
Short Drive — MHT|North|Old Mill Road
Shrub Hollow Road — HRK|Both|Peppermill Road
Shrub Hollow Road — HRK|Both|Woods Lane
Shrub Hollow Road — RSN|Both|Stonegate Mall
Shrub Hollow Road — RSN|East|Hamilton Drive
Sicardi Place — CRL[Added 11-19-2019 by Ord. No. T.O. 35-2019]|South|Westbury Avenue
Siegel Street — NCS|Both|Broadway
Siegel Street — NCS|Both|Roman Avenue
Siegel Street — NCS[Added 2-15-2012 by Ord. No. T.O. 4-2012]|South|Railroad Avenue
Siegel Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Siegel Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Sigsbee Avenue — ALB[Added 12-16-1998 by Ord. No. T.O. 44-1998]|East|Wentworth Avenue
Silverlake Boulevard — CRL|Both|Roslyn Avenue
Silverlake Boulevard — CRL|Both|Broadway
Silverlake Boulevard — CRL|North|Appletree Lane
Silverlake Boulevard — CRL|South|Mineola Avenue
Sixth Street — GCP|Both|Central Avenue
Sixth Street — NCS|Both|Third Avenue
Sixth Street — WBY/NCS[Added 8-11-2015 by Ord. No. T.O. 18-2015]|Southeast|Fourth Avenue
Slocum Avenue — PTW|Both|Harbor Hills Drive
Small Place — WBY[Added 7-31-2007 by Ord. No. T.O. 25-2007]|South|Dryden Street
Snapdragon Lane — RHT|Southwest|Sherwood Lane
Sohmer Place — NCS|South|Roman Avenue
Solar Lane — ALB|East|Serpentine Lane
Solar Lane — SRT|South|Lydia Court
Soma Street — NHP[Added 1-25-2011 by Ord. No. T.O. 1-2011]|East|New Hyde Park Road
Somerset Drive North — GNK|Both|Hereford Road
Somerset Drive North — GNK|Both|Merrivale Road
Somerset Drive North — GNK|Both|Wensley Drive
Somerset Drive South — GNK|Both|Hereford Road
Somerset Drive South — GNK|Both|Merrivale Road
Somerset Drive South — GNK|Both|Rutland Road
Somerset Drive South — GNK[Added 2-17-2004 by Ord. No. T.O. 7-2004]|Northeast|Wensley Drive
Soundview Crest — MHT|West|Country Club Drive
Soundview Drive — GNK|Both|Horace Harding Boulevard
Soundview Drive — GNK|Both|Upland Road
Soundview Drive — GNK|North|Overlook Road
Soundview Road — GNK|Northwest|Webb Hill Road
South Bayles Avenue — PTW|Both|Van De Venter Avenue
South Bayles Parking Field No. 7 (approximately 110 feet north of the north curbline of South Street) — PTW[Added 10-18-2011 by Ord. No. T.O. 23-2011]|East|South Bayles Avenue
South Bayles Parking Field No. 7 (approximately 225 feet north of the north curbline of South Street) — PTW[Added 10-18-2011 by Ord. No. T.O. 23-2011]|East|South Bayles Avenue
South Court — PTW|North|Pine Drive
South Drive — NHP|East|Denton Avenue
South Drive — NHP[Added 6-26-2001 by Ord. No. T.O. 26-2001]|East|Greenway West
South Drive — NHP|West|Greenway East
South Drive — NHP|West|Greenway West
South Drive — NNH|West|Cherrywood Lane
South Drive — NNH|West|Nottingham Road
South Street — NHP|Both|Grattan Street
South Street — NHP|Both|Kent Street
Southview Court — WBY[Added 6-19-2007 by Ord. No. T.O. 20-2007]|East|Cherry Lane
South Washington Street — PTW|Both|Webster Avenue
South Washington Street — PTW[Added 12-12-2006 by Ord. No. T.O. 36-2006]|Northeast|Main Street
Sperry Boulevard — NHP|Both|Bryant Avenue
Sperry Boulevard — NHP[Added 6-29-1999 by Ord. No. T.O. 20-1999]|Both|Pearl Street
Sperry Boulevard — NHP[Added 7-27-1999 by Ord. No. T.O. 23-1999]|Both|Sperry Court
Sperry Boulevard — NHP[Added 6-29-1999 by Ord. No. T.O. 20-1999]|Both|William Street
Sperry Boulevard — NHP[Added 7-16-2002 by Ord. No. T.O. 41-2002]|South|Wilton Street
Sperry Court — NHP|East|Brisbane Street
Sperry Court — NHP[Added 7-27-1999 by Ord. No. T.O. 23-1999]|West|Sperry Boulevard
Spinney Hill Drive — GNK|Both|Cumberland Avenue
Spinney Hill Drive — GNK|Both|Grandview Avenue
Spinney Hill Drive — MHT[Added 6-5-2001 by Ord. No. T.O. 20-2001]|Both|Summer Avenue
Stanwood Road — NHP|North|Hillside Drive South
State Street — NCS|Both|Main Street
State Street — NCS|Both|Summa Avenue
State Street — NCS|North|Park Avenue
State Street — NCS|South|Broadway
State Street — WBY[Added 10-20-2015 by Ord. No. T.O. 23-2015]|South|Park Avenue
Station Road — GNK|Both|Locust Street
Station Road — GNK|North|Ravine Road
Station Road — GNK|North|Vista Hill Road
Station Road — GNK|North|Wooleys Lane East
Station Road — GNK|South|Forest Avenue
Station Road — GNK|South|Wooleys Lane East
Station Road Southbound — GNK|South|Station Road Westbound
Steeple Lane — RHT|North|Stirrup Lane
Steeple Lane — RHT|South|I.U. Willets Road
Stephan Marc Lane — NHP|West|Kalda Avenue
Stephan Marc Lane — NNH|Both|Fairfield Avenue
Stephen Avenue — NHP|Both|Kenneth Place
Stephen Lane — RHT|North|Stratford North
Stephen Lane — RHT[Added 4-1-2003 by Ord. No. T.O. 12-2003]|South|Stratford South
Stewart Avenue — NHP|Both|79th Avenue
Stewart Avenue — NHP|North|Leslie Lane
Stewart Avenue — NHP[Added 12-16-1997 by Ord. No. T.O. 42-1997]|North|Peter Lane
Stewart Avenue — NHP|South|82nd Avenue
Stewart Avenue — NHP[Added 12-16-1997 by Ord. No. T.O. 42-1997]|South|83rd Avenue
Stewart Avenue — NNH|Both|81st Street
Stewart Avenue — NNH|Both|Fairfield Avenue
Stewart Avenue — NNH|Both|78th Avenue
Stirrup Lane — RHT|North|Strawberry Lane
Stonehenge Road — MHT|East|Strathmore Road
Stonehinge Lane — CRL|Both|Broadway
Stonehinge Lane — CRL|North|Mineola Avenue
Stonehinge Lane — CRL|South|Mineola Avenue
Stonehinge Lane — CRL[Added 6-29-2004 by Ord. No. T.O. 21-2004]|Both|Westbury Avenue
Stoothoff Drive — NHP|South|Wicks Road
Stoothoff Drive — NHP|West|Scumacher Drive
Stratford Road — NHP|Both|Porter Road
Stratford Road — PTW[Added 3-29-2005 by Ord. No. T.O. 11-2005]|North|Longview Road
Stratford Road — PTW|South|Beacon Hill Road
Strathmore Road — MHT|Both|Andrews Road
Strathmore Road — MHT[Added 9-10-2002 by Ord. No. T.O. 47-2002]|North|Old Ox Road
Strathmore Road — MHT[Added 9-10-2002 by Ord. No. T.O. 47-2002]|North|Stonehenge Road
Strathmore Road — MHT[Added 9-10-2002 by Ord. No. T.O. 47-2002]|South|Rugby Road
Strathmore Road — MHT|South|Stonehenge Road
Strawberry Lane — RHT|East|Roslyn Road
Strawberry Lane — RHT|East|Stirrup Lane
Strawberry Lane — RHT|West|Shadetree Lane
Suburban Gate — NNH|East|Executive Drive
Sugar Maple Drive — RSN|Southeast|Fiesta Drive
Sugar Maple Drive — SRT|South|Green Drive
Summa Avenue — NCS|Both|State Street
Summa Avenue — NCS|East|Frost Street
Summer Avenue — GNK|Both|Clark Drive
Summer Avenue — GNK|Both|Spinney Hill Drive
Summer Avenue — GNK|Both|Udall Drive
Summer Avenue — GNK|East|Allen Drive
Summer Avenue — GNK|North|Grandview Avenue
Summit Avenue — GNK|East|Nassau Road
Summit Lane — MHH|East|Duke Drive
Summit Lane — RHT|East|Roslyn Road
Summit Road — PTW|Both|Beacon Hill Road
Summit Road — PTW[Added 5-3-2005 by Ord. No. T.O. 13-2005]|Both|Crescent Road (eastern end)
Summit Road — PTW[Added 3-31-2009 by Ord. No. T.O. 10-2009]|Northeast|Cresecent Road (western end)
Summit Road — PTW[Added 3-31-2009 by Ord. No. T.O. 10-2009]|Southwest|Cresecent Road (western end)
Summit Road — PTW|West|St. John Place
Sunset Road South — SRT|South|I.U. Willets Road
Sunset Road South — SRT|West|Dawn Lane
Surrey Road — GNK|Both|Dorset Road
Surrey Road — GNK[Added 2-17-2004 by Ord. No. T.O. 7-2004]|North|Somerset Drive North
Surrey Road — GNK[Added 2-17-2004 by Ord. No. T.O. 7-2004]|Southeast|Rutland Road
Surrey Road — NHP|Both|Mayfair Avenue
Surrey Road — NHP|West|Mayfair Road
Sussex Drive — MHT|Both|Harrow Lane
Sussex Drive — MHT|Both|Village Road
Sussex Road — GNK|Both|Wensley Drive
Sussex Road — GNK[Added 2-17-2004 by Ord. No. T.O. 7-2004]|Southwest|Merrivale Road
Sutton Hill Lane — NNH|East|Old Courthouse Road
Swalm Street — NCS|South|Broadway
Swalm Street — NCS[Added 10-21-1997 by L.L. No. T.O. 36-1997]|South|Grand Boulevard
Swalm Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Swalm Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Swalm Street — WBY|Both|Main Street
Sylvester Street — NCS|Both|Broadway
Sylvester Street — NCS|South|Main Street
Sylvester Street — NCS[Added 10-21-1997 by L.L. No. T.O. 36-1997]|South|Old Country Road
Sylvester Street — NCS[Added 2-15-2012 by Ord. No. T.O. 4-2012]|South|Railroad Avenue
Sylvester Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|North|Prospect Avenue
Sylvester Street — NCS/WBY[Added 5-13-2014 by Ord. No. T.O. 6-2014]|South|Prospect Avenue
Sylvester Street — WBY/NCS[Added 8-11-2015 by Ord. No. T.O. 18-2015]|North|Park Avenue
Sylvia Lane — NHP|Both|Haddon Road
Sylvia Lane — NHP|East|Garden Court
Stop Sign on|Direction of Travel|At Intersection of
Taft Place — ALB[Added 6-1-2004 by Ord. No. T.O. 17-2004]|North|I.U. Willets Road
Taft Place — ALB[Added 6-1-2004 by Ord. No. T.O. 17-2004]|South|Walker Place
Talbot Street — HRK|West|Moore Street
Tenafly Drive — NHP[Added 5-6-1996 by Ord. No. T.O. 12-1997]|North|Devonshire Drive
Tennyson Avenue — NCS|Both|Lowell Street
Tennyson Avenue — NCS|Both|Whittier Street
Tennyson Avenue — WBY[Added 10-20-2009 by Ord. No. T.O. 25-2009]|Both|Bryant Street
Tennyson Avenue — WBY[Added 7-31-2007 by Ord. No. T.O. 25-2007]|North|Dickens Street
Tenth Street — CRL|East|Titus Avenue
Tenth Street — CRL|West|Peachtree Lane
Terrace Boulevard — NHP|Both|Baxter Avenue
Terrace Boulevard — NHP|Both|Dallas Avenue
Terrace Boulevard — NHP|North|Maple Drive
Terrace Circle — GNK|East|East Mill Drive
Terrace Circle — GNK|West|West Mill Drive
Terrace Drive — PTW[Added 6-25-2002 by Ord. No. 38-2002]|West|North Plandome Road
Terrace Place — PTW|Both|Richards Road
Thayer Road — MHT[Added 3-1-2005 by Ord. No. T.O. 7-2005]|South|Rocky Wood Road
The Dell — ALB|North|Edgemere Drive
The Dell — SRT|Both|Ridge Drive
The Dell — SRT|North|Hilltop Road
The Dell — SRT|South|Dogwood Road
The Gate — MHT|North|154 feet north of Village Road
The Gate — MHT[Added 4-1-1997 by Ord. No. T.O. 5-1997]|South|190 feet north of Village Road
The Gate egress driveway — MHT [egressing the parking lot (located behind the businesses at 1900 Northern Boulevard)][Added 4-1-1997 by Ord. No. T.O. 5-1997]|East|221 feet north of Village Road
The Gate egress driveway — MHT [egressing the parking lot (located behind the businesses at 1900 Northern Boulevard)][Added 4-1-1997 by Ord. No. T.O. 5-1997]|East|288 feet north of Village Road
Thelma Street — RHT|Both|Linden Street
The Summit at High Point egress driveway — RHT[Added 6-4-2013 by Ord. No. T.O. 15-2013]|South|Old Powerhouse Road
Third Avenue — NCS|Both|Sixth Street
Third Avenue — PTW[Added 7-20-2004 by Ord. No. T.O. 25-2004]|East|Carlton Avenue
Third Avenue — PTW[Added 7-20-2004 by Ord. No. T.O. 25-2004]|West|Main Street
Third Avenue — WBY/NCS[Added 5-3-2005 by Ord. No. T.O. 17-2005]|Both|Hicksville Road
Third Street — GCP|Both|Old Stewart Avenue
Third Street — GCP[Added 6-17-2008 by Ord. No. T.O. 21-2008]|Southwest|Denton Avenue
Third Street — MHT|West|Brinkerhoff Lane
Third Street — MHT|West|Clapham Avenue
Thompson Shore Road — MHT[Added 6-27-2000 by Ord. No. T.O. 26-2000]|Both|Buckingham Place
Thompson Shore Road — MHT|Manhasset Avenue|
Thompson Shore Road — MHT|West|Bayview Avenue
Thorens Avenue — GCP|Both|Bedford Avenue
Thorens Avenue — GCP[Added 7-15-2003 by Ord. No. T.O. 30-2003]|Both|Park Avenue
Thorens Road — GCP|Both|Broadway
Titus Avenue — CRL|Both|Eighth Street
Titus Avenue — CRL|Both|Twelfth Street
Town Path Road — GNV|Northwest|Beechwood Road
Town Path Road — GNV[Added 11-30-2004 by Ord. No. T.O. 40-2004]|Northwest|Palm Court
Town Path Road — GNV|Southeast|Beechwood Road
Travers Street — MHT|Both|Bayview Avenue
Travers Street — MHT[Added 10-21-2003 by Ord. No. T.O. 41-2003]|South|Hillside Avenue
Trunz Shopping Center Driveway — PTW|North|Neulist Avenue
Tryon Court — NHP|South|Aster Drive
Tulip Court — MHH[Added 3-31-2009 by Ord. No. T.O. 13-2009]|East|Larch Drive
Tulip Court — NHP|West|Denton Avenue
Tulip Lane — NHP|North|Carol Avenue
Tulip Lane — NHP|West|Garden Court
Tulip Lane — WLP|South|Center Street
Tully Park exit — NHP[Added 10-25-2018 by Ord. No. T.O. 18-2018]|South|Evergreen Avenue
Twelfth Street — CRL|East|Rushmore Avenue
258th Street — GNK|Both|Pembroke Street
259th Street — GNK|Both|Pembroke Avenue
256th Street — GNK|South|Pembroke Avenue
261st Street — GNK|Both|Pembroke Avenue
Stop Sign on|Direction of Travel|At Intersection of
* School crossing.
** Hinged-type sign.
Udall Drive — GNK|South|Summer Avenue
Union Street — HRK|West|East Street
Union Street — NHP[Added 8-29-2001 by Ord. No. T.O. 33-2001]|East|Moore Street
Upland Road — CRL|East|Soundview Drive
Upland Road — GNK|East|Soundview Drive
Upland Road — GNK|South|Horace Harding Boulevard
Upland Road — GNK|West|Soundview Drive
Urban Avenue — NCS|Both|Broadway
Urban Avenue — NCS|Both|Park Avenue
Urban Avenue — NCS|North|Main Street
Urban Avenue — NCS[Added 10-24-2017 by Ord. No. T.O. 27-2017]|South|Railroad Avenue (when LIRR lights are flashing)
Urban Avenue — NCS|South|Main Street
Ursula Drive — SRT|Both|Dogwood Road
Ursula Drive — SRT|Both|Elm Drive
Ursula Drive — SRT|Both|Irene Drive
Stop Sign on|Direction of Travel|At Intersection of
* School crossing.
** Hinged-type sign.
Vale Court — NHP|East|Stratford Road
Valentine Drive — ALB[Added 1-6-2004 by Ord. No. T.O. 4-2004]|East|Croyden Court
Valentine Drive — ALB[Added 1-6-2004 by Ord. No. T.O. 4-2004]|North|Heathcote Drive
Valentine Drive — NNH|East|Monterey Drive
Valentine Drive — NNH|West|Continental Drive
Valley Road — MHT|East|Community Drive
Valley Road — PTW|South|Harbor Road
Van Arsdale Place — MHT[Added 1-20-2007 by Ord. No. T.O. 4-2007]|South|Manhasset Avenue
Vanderbilt Avenue — MHT|Both|Country Club Drive
Vanderbilt Avenue — MHT[Added 2-28-2006 by Ord. No. T.O. 5-2006]|East|Lindberg Avenue
Vanderbilt Avenue — MHT[Added 3-3-1998 by Ord. No. T.O. 7-1998]|North|Hilltop Drive
Vanderbilt Avenue — MHT|North|Old Mill Road
Vanderbilt Avenue — MHT[Added 3-3-1998 by Ord. No. T.O. 7-1998]|South|Lilac Lane
Vanderventer Avenue — PTW|West|South Bayles Avenue
Van Nostrand Avenue — RHT|Both|Villa Street
Van Nostrand Avenue — RHT|South|Maple Street
Van Nostrand Avenue — RSN[Added 11-20-2018 by Ord. No. T.O. 20-2018]|North|Elm Street
Village Road — MHT|Both|Dorchester Drive
Village Road — MHT|Both|Sussex Drive
Village Road — MHT|East|Searingtown Road
Village Road — MHT|West|The Gate
Villa Place — GCP|North|Second Street
Villa Place — RHT[Added 2-17-2004 by Ord. No. T.O. 9-2004]|East|Madison Place
Villa Place — RHT[Added 2-17-2004 by Ord. No. T.O. 9-2004]|West|Madison Avenue
Villa Street — RHT[Added 1-29-2002 by Ord. No. T.O. 5-2002]|Both|Mineola Avenue (Willis Avenue)
Villa Street — RHT|Both|Plympton Avenue
Villa Street — RHT|Both|Van Nostrand Avenue
Villa Street — RHT|West|Burnham Avenue
Vista Hill Road — GNK|Both|Cary Road
Vista Hill Road — GNK|West|Station Road
Vista Way — PTW|Both|Mitchell Road
Vista Way — PTW|East|Opposite Long Island Lighting Company Pole No. 5
Stop Sign on|Direction of Travel|At Intersection of
* School crossing.
** Hinged-type sign.
Wakefield Avenue — PTW|East|Emerson Court
Wakefield Avenue — PTW|Northwest|Lowell Road
Wakefield Avenue — PTW|West|Lynn Road
Walker Place — ALB|Both|Grant Avenue
Walker Place — ALB|East|Willis Avenue
Walnut Street — GNV|North|Locust Street
Warner Avenue — RHT|Both|Carlyle Place
Warner Avenue — RHT[Added 4-23-2002 by Ord. No. T.O. 20-2002]|East|Jefferson Avenue
Warner Avenue — RHT|East|Plympton Avenue
Warner Avenue — RHT[Added 8-29-2000 by Ord. No. T.O. 32-2000]|East|Warner Avenue (north and southbound), opposite the Long Island Railroad tracks of the Oyster Bay line
Warner Avenue — RHT|Southeast|Burnham Avenue
Warner Avenue — RHT|West|Burnham Avenue
Warner Avenue — RHT[Added 4-23-2002 by Ord. No. T.O. 20-2002]|West|Edwards Street
Warwick Place — PTW|Both|Harbor Hills Drive
Warwick Place — PTW|Northwest|Radcliff Avenue
Warwick Place — PTW|South|Radcliff Avenue
Warwick Place — PTW|Southeast|Pepperday Avenue
Warwick Road — GNK|Both|Oxford Boulevard
Warwick Road — GNK[Added 6-27-2000 by Ord. No. T.O. 30-2000]|Both|Piccadilly Road
Warwick Road — GNK|Both|Wooleys Lane
Washington Avenue — GCP|Both|Armstrong Road
Washington Avenue — GCP|East|Herricks Road
Washington Avenue — GCP|West|County Courthouse Road
Webb Hill Road — GNK|East|Cornell Drive
Webb Hill Road — GNK|South|Soundview Road
Webster Avenue — MHT|Both|Winthrope Road
Webster Avenue — MHT[Added 1-5-1999 by Ord. No. T.O. 3-1999]|East|Brookwold Drive
